date,team,opponent,is_home,goals_for,goals_against,rest_days,b2b,goals_for_roll10,goals_against_roll10
2023-11-08 03:00:00,New Jersey Devils,Colorado Avalanche,0,3.0,6.0,2,0,3.9,3.6
2023-11-11 00:00:00,New Jersey Devils,Washington Capitals,1,2.0,4.0,2,0,3.9,3.8
2023-11-15 01:00:00,New Jersey Devils,Winnipeg Jets,0,3.0,6.0,4,0,3.8,3.8
2023-11-17 00:00:00,New Jersey Devils,Pittsburgh Penguins,0,5.0,2.0,1,1,3.6,4.0
2023-11-19 00:00:00,New Jersey Devils,New York Rangers,1,3.0,5.0,2,0,3.6,4.0
2023-11-23 00:00:00,New Jersey Devils,Detroit Red Wings,0,0.0,4.0,4,0,3.5,3.9
2023-11-24 20:00:00,New Jersey Devils,Columbus Blue Jackets,1,1.0,2.0,1,1,3.0,3.9
2023-11-26 00:00:00,New Jersey Devils,Buffalo Sabres,1,7.0,2.0,1,1,2.7,3.8
2023-11-29 00:00:00,New Jersey Devils,New York Islanders,1,5.0,4.0,3,0,2.9,3.7
2023-12-01 00:00:00,New Jersey Devils,Philadelphia Flyers,0,4.0,3.0,2,0,3.3,3.7
2023-12-02 00:00:00,New Jersey Devils,San Jose Sharks,1,3.0,6.0,1,1,3.3,3.8
2023-12-06 03:00:00,New Jersey Devils,Vancouver Canucks,0,6.0,5.0,4,0,3.3,3.8
2023-12-08 03:30:00,New Jersey Devils,Seattle Kraken,0,2.0,1.0,2,0,3.7,3.9
2023-12-09 21:00:00,New Jersey Devils,Calgary Flames,0,4.0,2.0,1,1,3.6,3.4
2023-12-10 21:00:00,New Jersey Devils,Edmonton Oilers,0,1.0,4.0,1,1,3.5,3.4
2023-12-14 00:30:00,New Jersey Devils,Boston Bruins,1,2.0,1.0,3,0,3.3,3.3
2023-12-17 00:00:00,New Jersey Devils,Columbus Blue Jackets,0,6.0,3.0,2,0,3.5,3.0
2023-12-18 00:00:00,New Jersey Devils,Anaheim Ducks,1,1.0,5.0,1,1,4.0,3.1
2023-12-20 00:00:00,New Jersey Devils,Philadelphia Flyers,1,2.0,3.0,2,0,3.4,3.4
2023-12-22 00:30:00,New Jersey Devils,Edmonton Oilers,1,3.0,6.0,2,0,3.1,3.3
2023-12-24 00:00:00,New Jersey Devils,Detroit Red Wings,1,3.0,2.0,1,1,3.0,3.6
2023-12-28 00:00:00,New Jersey Devils,Columbus Blue Jackets,1,4.0,3.0,4,0,3.0,3.2
2023-12-30 00:00:00,New Jersey Devils,Ottawa Senators,0,6.0,2.0,2,0,2.8,3.0
2023-12-31 00:00:00,New Jersey Devils,Boston Bruins,0,2.0,5.0,1,1,3.2,3.1
2024-01-04 00:30:00,New Jersey Devils,Washington Capitals,0,6.0,3.0,4,0,3.0,3.4
2024-01-06 00:00:00,New Jersey Devils,Chicago Blackhawks,1,4.0,2.0,1,1,3.5,3.3
2024-01-07 00:00:00,New Jersey Devils,Vancouver Canucks,1,4.0,6.0,1,1,3.7,3.4
2024-01-12 00:00:00,New Jersey Devils,Tampa Bay Lightning,0,3.0,4.0,5,0,3.5,3.7
2024-01-13 23:00:00,New Jersey Devils,Florida Panthers,0,4.0,1.0,1,1,3.7,3.6
2024-01-15 18:00:00,New Jersey Devils,Boston Bruins,0,0.0,3.0,1,1,3.9,3.4
2024-01-18 00:00:00,New Jersey Devils,Montréal Canadiens,1,2.0,3.0,2,0,3.6,3.1
2024-01-20 00:00:00,New Jersey Devils,Columbus Blue Jackets,0,4.0,1.0,2,0,3.5,3.2
2024-01-21 00:00:00,New Jersey Devils,Dallas Stars,1,2.0,6.0,1,1,3.5,3.0
2024-01-23 00:00:00,New Jersey Devils,Vegas Golden Knights,1,6.0,5.0,2,0,3.1,3.4
2024-01-26 00:30:00,New Jersey Devils,Carolina Hurricanes,0,2.0,3.0,3,0,3.5,3.4
2024-01-28 00:00:00,New Jersey Devils,Tampa Bay Lightning,0,3.0,6.0,1,1,3.1,3.4
2024-02-07 00:30:00,New Jersey Devils,Colorado Avalanche,1,5.0,3.0,10,0,3.0,3.8
2024-02-09 00:00:00,New Jersey Devils,Calgary Flames,1,3.0,5.0,1,1,3.1,3.5
2024-02-11 00:00:00,New Jersey Devils,Carolina Hurricanes,0,0.0,1.0,2,0,3.1,3.6
2024-02-13 00:00:00,New Jersey Devils,Seattle Kraken,1,3.0,1.0,2,0,2.7,3.6
2024-02-14 01:00:00,New Jersey Devils,Nashville Predators,0,4.0,2.0,1,1,3.0,3.4
2024-02-16 00:00:00,New Jersey Devils,Los Angeles Kings,1,1.0,2.0,1,1,3.2,3.3
2024-02-18 01:00:00,New Jersey Devils,Philadelphia Flyers,1,6.0,3.0,2,0,2.9,3.4
2024-02-21 00:00:00,New Jersey Devils,Washington Capitals,0,2.0,6.0,2,0,3.3,3.1
2024-02-23 00:00:00,New Jersey Devils,New York Rangers,1,1.0,5.0,2,0,2.9,3.2
2024-02-24 19:00:00,New Jersey Devils,Montréal Canadiens,1,4.0,3.0,1,1,2.8,3.4
2024-02-25 18:00:00,New Jersey Devils,Tampa Bay Lightning,1,1.0,4.0,0,0,2.9,3.1
2024-02-28 03:30:00,New Jersey Devils,San Jose Sharks,0,7.0,2.0,2,0,2.5,3.2
2024-03-02 03:00:00,New Jersey Devils,Anaheim Ducks,0,3.0,4.0,2,0,2.9,2.9
2024-03-03 20:30:00,New Jersey Devils,Los Angeles Kings,0,1.0,5.0,1,1,3.2,3.2
2024-03-06 00:00:00,New Jersey Devils,Florida Panthers,1,3.0,5.0,2,0,3.0,3.6
2024-03-08 00:00:00,New Jersey Devils,St. Louis Blues,1,4.0,1.0,2,0,2.9,3.9
2024-03-09 17:30:00,New Jersey Devils,Carolina Hurricanes,1,2.0,4.0,1,1,3.2,3.8
2024-03-11 23:00:00,New Jersey Devils,New York Rangers,0,1.0,3.0,2,0,2.8,3.9
2024-03-15 00:00:00,New Jersey Devils,Dallas Stars,0,6.0,2.0,3,0,2.7,3.6
2024-03-16 21:00:00,New Jersey Devils,Arizona Coyotes,0,1.0,4.0,1,1,3.2,3.3
2024-03-17 19:30:00,New Jersey Devils,Vegas Golden Knights,0,1.0,3.0,0,0,2.9,3.4
2024-03-19 23:00:00,New Jersey Devils,Pittsburgh Penguins,1,5.0,2.0,2,0,2.9,3.3
2024-03-21 23:00:00,New Jersey Devils,Winnipeg Jets,1,4.0,1.0,2,0,2.7,3.3
2024-03-23 23:00:00,New Jersey Devils,Ottawa Senators,1,2.0,5.0,2,0,2.8,3.0
2024-03-24 21:00:00,New Jersey Devils,New York Islanders,0,4.0,0.0,0,0,2.9,3.0
2024-03-26 23:30:00,New Jersey Devils,Toronto Maple Leafs,0,6.0,3.0,2,0,3.0,2.5
2024-03-29 23:00:00,New Jersey Devils,Buffalo Sabres,0,2.0,5.0,2,0,3.2,2.7
2024-04-02 23:00:00,New Jersey Devils,Pittsburgh Penguins,1,3.0,6.0,4,0,3.2,2.8
2024-04-03 23:00:00,New Jersey Devils,New York Rangers,0,3.0,4.0,1,1,3.4,3.1
2024-04-06 23:00:00,New Jersey Devils,Ottawa Senators,0,4.0,3.0,3,0,3.1,3.3
2024-04-07 23:00:00,New Jersey Devils,Nashville Predators,1,2.0,3.0,1,1,3.4,3.2
2024-04-09 23:00:00,New Jersey Devils,Toronto Maple Leafs,1,2.0,5.0,2,0,3.5,3.2
2024-04-11 23:00:00,New Jersey Devils,Toronto Maple Leafs,0,6.0,5.0,2,0,3.2,3.5
2024-04-13 21:00:00,New Jersey Devils,Philadelphia Flyers,0,0.0,1.0,1,1,3.4,3.9
2024-04-15 23:00:00,New Jersey Devils,New York Islanders,1,1.0,4.0,2,0,3.2,3.5
2022-09-26 23:00:00,New York Islanders,New York Rangers,0,1.0,4.0,7,0,2.9,3.9
2022-09-27 23:00:00,New York Islanders,New Jersey Devils,0,1.0,4.0,1,1,,
2022-10-02 23:00:00,New York Islanders,Philadelphia Flyers,1,2.0,1.0,5,0,,
2022-10-04 23:00:00,New York Islanders,Philadelphia Flyers,0,4.0,3.0,2,0,1.3333333333333333,3.0
2022-10-06 23:00:00,New York Islanders,New Jersey Devils,1,5.0,2.0,2,0,2.0,3.0
2022-10-08 23:00:00,New York Islanders,New York Rangers,1,3.0,1.0,2,0,2.6,2.8
2022-10-13 23:30:00,New York Islanders,Florida Panthers,1,1.0,3.0,5,0,2.6666666666666665,2.5
2022-10-15 23:30:00,New York Islanders,Anaheim Ducks,1,7.0,1.0,2,0,2.4285714285714284,2.5714285714285716
2022-10-18 23:30:00,New York Islanders,San Jose Sharks,1,5.0,2.0,3,0,3.0,2.375
2022-10-20 23:30:00,New York Islanders,New Jersey Devils,1,1.0,4.0,2,0,3.2222222222222223,2.3333333333333335
2022-10-22 23:00:00,New York Islanders,Tampa Bay Lightning,0,3.0,5.0,1,1,3.0,2.5
2022-10-23 21:00:00,New York Islanders,Florida Panthers,0,2.0,3.0,0,0,3.2,2.6
2022-10-26 23:30:00,New York Islanders,New York Rangers,1,3.0,0.0,3,0,3.3,2.5
2022-10-28 23:00:00,New York Islanders,Carolina Hurricanes,0,6.0,2.0,1,1,3.4,2.4
2022-10-29 23:30:00,New York Islanders,Colorado Avalanche,1,5.0,4.0,1,1,3.6,2.3
2022-11-02 00:30:00,New York Islanders,Chicago Blackhawks,0,3.0,1.0,3,0,3.6,2.5
2022-11-04 00:00:00,New York Islanders,St. Louis Blues,0,5.0,2.0,1,1,3.6,2.5
2022-11-05 17:00:00,New York Islanders,Detroit Red Wings,0,0.0,3.0,1,1,4.0,2.4
2022-11-08 00:00:00,New York Islanders,Calgary Flames,1,4.0,3.0,2,0,3.3,2.6
2022-11-09 00:00:00,New York Islanders,New York Rangers,0,4.0,3.0,1,1,3.2,2.7
2022-11-11 00:30:00,New York Islanders,Arizona Coyotes,1,0.0,2.0,2,0,3.5,2.6
2022-11-13 00:30:00,New York Islanders,Columbus Blue Jackets,1,4.0,3.0,2,0,3.2,2.3
2022-11-14 22:30:00,New York Islanders,Ottawa Senators,0,4.0,2.0,1,1,3.4,2.3
2022-11-18 01:00:00,New York Islanders,Nashville Predators,0,4.0,5.0,3,0,3.5,2.5
2022-11-20 01:00:00,New York Islanders,Dallas Stars,0,2.0,5.0,2,0,3.3,2.8
2022-11-22 00:30:00,New York Islanders,Toronto Maple Leafs,0,3.0,2.0,1,1,3.0,2.9
2022-11-24 00:30:00,New York Islanders,Edmonton Oilers,1,3.0,0.0,2,0,3.0,3.0
2022-11-26 01:00:00,New York Islanders,Columbus Blue Jackets,0,3.0,2.0,2,0,2.8,2.8
2022-11-27 00:30:00,New York Islanders,Philadelphia Flyers,1,5.0,2.0,0,0,3.1,2.7
2022-11-30 00:30:00,New York Islanders,Philadelphia Flyers,0,1.0,3.0,3,0,3.2,2.6
2022-12-03 00:30:00,New York Islanders,Nashville Predators,1,1.0,4.0,3,0,2.9,2.6
2022-12-05 00:30:00,New York Islanders,Chicago Blackhawks,1,3.0,0.0,2,0,3.0,2.8
2022-12-07 00:30:00,New York Islanders,St. Louis Blues,1,4.0,7.0,2,0,2.9,2.5
2022-12-10 00:00:00,New York Islanders,New Jersey Devils,0,6.0,4.0,2,0,2.9,3.0
2022-12-11 00:30:00,New York Islanders,Carolina Hurricanes,1,0.0,3.0,1,1,3.1,2.9
2022-12-14 00:00:00,New York Islanders,Boston Bruins,0,3.0,4.0,2,0,2.9,2.7
2022-12-17 02:30:00,New York Islanders,Arizona Coyotes,0,4.0,5.0,3,0,2.9,2.9
2022-12-18 03:00:00,New York Islanders,Vegas Golden Knights,0,5.0,2.0,1,1,3.0,3.4
2022-12-20 02:00:00,New York Islanders,Colorado Avalanche,0,0.0,1.0,1,1,3.2,3.4
2022-12-23 00:00:00,New York Islanders,New York Rangers,0,3.0,5.0,2,0,2.7,3.3
2022-12-24 00:30:00,New York Islanders,Florida Panthers,1,5.0,1.0,1,1,2.9,3.5
2022-12-28 00:30:00,New York Islanders,Pittsburgh Penguins,1,5.0,1.0,4,0,3.3,3.2
2022-12-30 00:30:00,New York Islanders,Columbus Blue Jackets,1,2.0,1.0,2,0,3.5,3.3
2023-01-02 01:00:00,New York Islanders,Seattle Kraken,0,1.0,4.0,3,0,3.3,2.7
2023-01-04 03:00:00,New York Islanders,Vancouver Canucks,0,6.0,2.0,2,0,2.8,2.7
2023-01-06 02:00:00,New York Islanders,Edmonton Oilers,0,2.0,4.0,1,1,3.4,2.6
2023-01-07 02:00:00,New York Islanders,Calgary Flames,0,1.0,4.0,1,1,3.3,2.6
2023-01-11 00:30:00,New York Islanders,Dallas Stars,1,1.0,2.0,3,0,3.0,2.5
2023-01-13 00:30:00,New York Islanders,Minnesota Wild,1,1.0,3.0,2,0,2.6,2.5
2023-01-15 00:00:00,New York Islanders,Montréal Canadiens,1,2.0,1.0,1,1,2.7,2.7
2023-01-17 00:30:00,New York Islanders,Washington Capitals,1,3.0,4.0,2,0,2.6,2.3
2023-01-19 00:30:00,New York Islanders,Boston Bruins,1,1.0,4.0,2,0,2.4,2.6
2023-01-20 00:30:00,New York Islanders,Buffalo Sabres,0,2.0,3.0,1,1,2.0,2.9
2023-01-22 00:30:00,New York Islanders,Carolina Hurricanes,1,2.0,5.0,2,0,2.0,3.1
2023-01-24 00:00:00,New York Islanders,Toronto Maple Leafs,0,2.0,5.0,1,1,2.1,3.2
2023-01-26 00:00:00,New York Islanders,Ottawa Senators,0,1.0,2.0,2,0,1.7,3.5
2023-01-28 00:00:00,New York Islanders,Detroit Red Wings,1,2.0,0.0,2,0,1.6,3.3
2023-01-29 00:30:00,New York Islanders,Vegas Golden Knights,1,2.0,1.0,1,1,1.7,2.9
2023-02-07 00:00:00,New York Islanders,Philadelphia Flyers,0,2.0,1.0,8,0,1.8,2.8
2023-02-08 00:30:00,New York Islanders,Seattle Kraken,1,4.0,0.0,1,1,1.9,2.6
2023-02-10 00:30:00,New York Islanders,Vancouver Canucks,1,5.0,6.0,2,0,2.1,2.5
2023-02-11 17:30:00,New York Islanders,Montréal Canadiens,0,3.0,4.0,1,1,2.3,2.7
2023-02-15 00:30:00,New York Islanders,Ottawa Senators,1,2.0,3.0,3,0,2.5,2.7
2023-02-18 00:00:00,New York Islanders,Pittsburgh Penguins,1,5.0,4.0,2,0,2.5,2.7
2023-02-18 22:00:00,New York Islanders,Boston Bruins,0,2.0,6.0,0,0,2.8,2.6
2023-02-21 00:00:00,New York Islanders,Pittsburgh Penguins,0,4.0,2.0,2,0,2.8,2.7
2023-02-23 00:00:00,New York Islanders,Winnipeg Jets,1,2.0,1.0,2,0,3.1,2.7
2023-02-25 00:30:00,New York Islanders,Los Angeles Kings,1,2.0,3.0,2,0,3.1,2.8
2023-02-26 20:30:00,New York Islanders,Winnipeg Jets,0,4.0,0.0,1,1,3.1,3.0
2023-03-01 01:00:00,New York Islanders,Minnesota Wild,0,1.0,2.0,2,0,3.3,2.9
2023-03-04 17:30:00,New York Islanders,Detroit Red Wings,1,4.0,1.0,3,0,3.0,3.1
2023-03-08 00:30:00,New York Islanders,Buffalo Sabres,1,3.0,2.0,3,0,2.9,2.6
2023-03-10 00:00:00,New York Islanders,Pittsburgh Penguins,0,4.0,3.0,1,1,2.9,2.4
2023-03-12 00:30:00,New York Islanders,Washington Capitals,1,1.0,5.0,2,0,3.1,2.4
2023-03-15 02:30:00,New York Islanders,Los Angeles Kings,0,2.0,5.0,3,0,2.7,2.5
2023-03-16 02:00:00,New York Islanders,Anaheim Ducks,0,6.0,3.0,0,0,2.7,2.4
2023-03-19 02:30:00,New York Islanders,San Jose Sharks,0,4.0,1.0,3,0,2.9,2.5
2023-03-21 23:30:00,New York Islanders,Toronto Maple Leafs,1,7.0,2.0,2,0,3.1,2.5
2023-03-24 23:00:00,New York Islanders,Columbus Blue Jackets,0,4.0,5.0,2,0,3.6,2.4
2023-03-25 21:00:00,New York Islanders,Buffalo Sabres,1,0.0,2.0,0,0,3.6,2.9
2023-03-27 23:30:00,New York Islanders,New Jersey Devils,1,5.0,1.0,2,0,3.5,2.9
2023-03-29 23:30:00,New York Islanders,Washington Capitals,0,2.0,1.0,2,0,3.6,2.9
2023-04-01 23:00:00,New York Islanders,Tampa Bay Lightning,0,0.0,5.0,2,0,3.5,2.8
2023-04-02 22:00:00,New York Islanders,Carolina Hurricanes,0,1.0,2.0,0,0,3.1,3.0
2023-04-06 23:30:00,New York Islanders,Tampa Bay Lightning,1,6.0,1.0,4,0,3.1,2.7
2023-04-08 23:30:00,New York Islanders,Philadelphia Flyers,1,4.0,0.0,2,0,3.5,2.3
2023-04-10 23:00:00,New York Islanders,Washington Capitals,0,2.0,5.0,1,1,3.3,2.0
2023-04-12 23:00:00,New York Islanders,Montréal Canadiens,1,4.0,2.0,2,0,3.1,2.4
2023-04-17 23:00:00,New York Islanders,Carolina Hurricanes,0,1.0,2.0,5,0,2.8,2.4
2023-04-19 23:00:00,New York Islanders,Carolina Hurricanes,0,3.0,4.0,2,0,2.5,2.1
2023-04-21 23:00:00,New York Islanders,Carolina Hurricanes,1,5.0,1.0,2,0,2.8,2.3
2023-04-23 17:00:00,New York Islanders,Carolina Hurricanes,1,2.0,5.0,1,1,2.8,2.3
2023-04-25 23:00:00,New York Islanders,Carolina Hurricanes,0,3.0,2.0,2,0,2.8,2.7
2023-04-28 23:00:00,New York Islanders,Carolina Hurricanes,1,1.0,2.0,3,0,3.1,2.4
2023-09-26 23:00:00,New York Islanders,New York Rangers,0,2.0,4.0,151,0,3.1,2.4
2023-09-27 23:00:00,New York Islanders,Philadelphia Flyers,1,2.0,1.0,1,1,2.7,2.7
2023-09-30 23:00:00,New York Islanders,New York Rangers,1,5.0,3.0,3,0,2.5,2.8
2023-10-02 23:00:00,New York Islanders,New Jersey Devils,0,5.0,6.0,2,0,2.8,2.6
2023-10-05 23:00:00,New York Islanders,Philadelphia Flyers,0,2.0,5.0,3,0,2.9,3.0
2023-10-06 23:00:00,New York Islanders,New Jersey Devils,1,0.0,3.0,1,1,3.0,3.3
2023-10-14 23:30:00,New York Islanders,Buffalo Sabres,1,3.0,2.0,8,0,2.7,3.2
2023-10-17 23:30:00,New York Islanders,Arizona Coyotes,1,1.0,0.0,3,0,2.5,3.3
2023-10-20 23:30:00,New York Islanders,New Jersey Devils,1,4.0,5.0,3,0,2.4,2.8
2023-10-21 23:00:00,New York Islanders,Buffalo Sabres,0,1.0,3.0,0,0,2.5,3.1
2023-10-25 00:00:00,New York Islanders,Colorado Avalanche,1,4.0,7.0,3,0,2.5,3.2
2023-10-26 23:30:00,New York Islanders,Ottawa Senators,1,3.0,2.0,1,1,2.7,3.5
2023-10-28 23:00:00,New York Islanders,Columbus Blue Jackets,0,2.0,0.0,1,1,2.8,3.6
2023-10-30 23:30:00,New York Islanders,Detroit Red Wings,1,3.0,4.0,2,0,2.5,3.3
2023-11-02 23:00:00,New York Islanders,Washington Capitals,0,3.0,0.0,2,0,2.3,3.1
2023-11-04 23:30:00,New York Islanders,Carolina Hurricanes,1,3.0,4.0,2,0,2.4,2.6
2023-11-08 00:30:00,New York Islanders,Minnesota Wild,1,2.0,4.0,3,0,2.7,2.7
2023-11-10 00:00:00,New York Islanders,Boston Bruins,0,2.0,5.0,1,1,2.6,2.9
2023-11-12 00:30:00,New York Islanders,Washington Capitals,1,1.0,4.0,2,0,2.7,3.4
2023-11-14 01:30:00,New York Islanders,Edmonton Oilers,0,1.0,4.0,2,0,2.4,3.3
2023-11-16 03:00:00,New York Islanders,Vancouver Canucks,0,3.0,4.0,2,0,2.4,3.4
2023-11-17 03:00:00,New York Islanders,Seattle Kraken,0,3.0,4.0,1,1,2.3,3.1
2023-11-19 00:00:00,New York Islanders,Calgary Flames,0,5.0,4.0,1,1,2.3,3.3
2023-11-23 00:30:00,New York Islanders,Philadelphia Flyers,1,3.0,2.0,4,0,2.6,3.7
2023-11-25 00:30:00,New York Islanders,Ottawa Senators,0,5.0,3.0,2,0,2.6,3.5
2023-11-26 00:30:00,New York Islanders,Philadelphia Flyers,1,0.0,1.0,1,1,2.8,3.8
2023-11-29 00:00:00,New York Islanders,New Jersey Devils,0,4.0,5.0,2,0,2.5,3.5
2023-12-01 00:30:00,New York Islanders,Carolina Hurricanes,0,5.0,4.0,2,0,2.7,3.6
2023-12-02 23:00:00,New York Islanders,Florida Panthers,0,4.0,3.0,1,1,3.0,3.5
2023-12-06 00:30:00,New York Islanders,San Jose Sharks,1,4.0,5.0,3,0,3.3,3.4
2023-12-08 00:30:00,New York Islanders,Columbus Blue Jackets,1,7.0,3.0,2,0,3.6,3.5
2023-12-10 00:30:00,New York Islanders,Los Angeles Kings,1,3.0,2.0,2,0,4.0,3.4
2023-12-12 00:00:00,New York Islanders,Toronto Maple Leafs,1,4.0,3.0,1,1,4.0,3.2
2023-12-14 00:30:00,New York Islanders,Anaheim Ducks,1,4.0,3.0,2,0,3.9,3.1
2023-12-16 00:30:00,New York Islanders,Boston Bruins,1,4.0,5.0,2,0,4.0,3.2
2023-12-17 00:00:00,New York Islanders,Montréal Canadiens,0,3.0,5.0,0,0,3.9,3.4
2023-12-20 00:30:00,New York Islanders,Edmonton Oilers,1,3.0,1.0,3,0,4.2,3.8
2023-12-21 00:30:00,New York Islanders,Washington Capitals,0,2.0,3.0,1,1,4.1,3.4
2023-12-24 00:30:00,New York Islanders,Carolina Hurricanes,0,5.0,4.0,3,0,3.8,3.3
2023-12-28 00:30:00,New York Islanders,Pittsburgh Penguins,1,0.0,7.0,4,0,3.9,3.4
2023-12-30 00:30:00,New York Islanders,Washington Capitals,1,5.0,1.0,2,0,3.5,3.6
2023-12-31 23:00:00,New York Islanders,Pittsburgh Penguins,0,1.0,3.0,1,1,3.3,3.4
2024-01-03 02:00:00,New York Islanders,Colorado Avalanche,0,4.0,5.0,2,0,3.1,3.5
2024-01-05 02:00:00,New York Islanders,Arizona Coyotes,0,5.0,1.0,2,0,3.1,3.7
2024-01-07 03:00:00,New York Islanders,Vegas Golden Knights,0,2.0,5.0,2,0,3.2,3.5
2024-01-10 00:30:00,New York Islanders,Vancouver Canucks,1,2.0,5.0,2,0,3.0,3.5
2024-01-12 00:00:00,New York Islanders,Toronto Maple Leafs,1,4.0,3.0,1,1,2.9,3.5
2024-01-14 01:00:00,New York Islanders,Nashville Predators,0,1.0,3.0,2,0,3.0,3.7
2024-01-15 23:00:00,New York Islanders,Minnesota Wild,0,0.0,5.0,1,1,2.9,3.7
2024-01-17 01:00:00,New York Islanders,Winnipeg Jets,0,2.0,4.0,1,1,2.4,3.8
2024-01-20 01:30:00,New York Islanders,Chicago Blackhawks,0,3.0,4.0,3,0,2.6,3.5
2024-01-22 00:30:00,New York Islanders,Dallas Stars,1,3.0,2.0,1,1,2.4,3.8
2024-01-24 00:30:00,New York Islanders,Vegas Golden Knights,1,2.0,3.0,2,0,2.6,3.7
2024-01-26 00:00:00,New York Islanders,Montréal Canadiens,0,3.0,4.0,1,1,2.4,3.5
2024-01-28 00:30:00,New York Islanders,Florida Panthers,1,2.0,3.0,2,0,2.2,3.8
2024-02-06 00:00:00,New York Islanders,Toronto Maple Leafs,0,3.0,2.0,8,0,2.2,3.6
2024-02-09 01:00:00,New York Islanders,Tampa Bay Lightning,1,6.0,2.0,3,0,2.3,3.3
2024-02-10 18:00:00,New York Islanders,Calgary Flames,1,2.0,5.0,1,1,2.5,3.2
2024-02-14 00:30:00,New York Islanders,Seattle Kraken,1,1.0,2.0,3,0,2.6,3.4
2024-02-18 20:00:00,New York Islanders,New York Rangers,1,5.0,6.0,4,0,2.7,3.1
2024-02-21 00:00:00,New York Islanders,Pittsburgh Penguins,0,5.0,4.0,2,0,3.0,3.3
2024-02-23 01:00:00,New York Islanders,St. Louis Blues,0,0.0,4.0,2,0,3.2,3.3
2024-02-24 19:00:00,New York Islanders,Tampa Bay Lightning,1,2.0,4.0,1,1,2.9,3.5
2024-02-27 01:00:00,New York Islanders,Dallas Stars,0,3.0,2.0,2,0,2.9,3.6
2024-03-01 00:00:00,New York Islanders,Detroit Red Wings,0,5.0,3.0,2,0,2.9,3.4
2024-03-03 00:30:00,New York Islanders,Boston Bruins,1,5.0,1.0,2,0,3.2,3.4
2024-03-06 00:30:00,New York Islanders,St. Louis Blues,1,4.0,2.0,3,0,3.4,3.3
2024-03-08 03:30:00,New York Islanders,San Jose Sharks,0,7.0,2.0,2,0,3.2,3.3
2024-03-11 00:00:00,New York Islanders,Anaheim Ducks,0,6.0,1.0,2,0,3.7,3.0
2024-03-12 02:30:00,New York Islanders,Los Angeles Kings,0,0.0,3.0,1,1,4.2,2.9
2024-03-14 23:00:00,New York Islanders,Buffalo Sabres,0,0.0,4.0,2,0,3.7,2.6
2024-03-16 16:30:00,New York Islanders,Ottawa Senators,1,3.0,4.0,1,1,3.2,2.6
2024-03-17 17:00:00,New York Islanders,New York Rangers,0,2.0,5.0,1,1,3.5,2.6
2024-03-19 23:30:00,New York Islanders,Carolina Hurricanes,1,1.0,4.0,2,0,3.5,2.7
2024-03-21 23:00:00,New York Islanders,Detroit Red Wings,0,3.0,6.0,1,1,3.3,2.9
2024-03-23 17:00:00,New York Islanders,Winnipeg Jets,1,6.0,3.0,1,1,3.1,3.2
2024-03-24 21:00:00,New York Islanders,New Jersey Devils,1,0.0,4.0,1,1,3.2,3.4
2024-03-28 23:00:00,New York Islanders,Florida Panthers,0,3.0,2.0,4,0,2.8,3.6
2024-03-30 23:00:00,New York Islanders,Tampa Bay Lightning,0,1.0,4.0,2,0,2.4,3.6
2024-04-01 23:00:00,New York Islanders,Philadelphia Flyers,0,4.0,3.0,2,0,1.9,3.9
2024-04-02 23:30:00,New York Islanders,Chicago Blackhawks,1,2.0,1.0,1,1,2.3,3.9
2024-04-04 23:00:00,New York Islanders,Columbus Blue Jackets,0,4.0,2.0,1,1,2.5,3.6
2024-04-06 23:30:00,New York Islanders,Nashville Predators,1,2.0,0.0,2,0,2.6,3.4
2024-04-09 23:00:00,New York Islanders,New York Rangers,1,4.0,2.0,2,0,2.6,2.9
2024-04-11 23:30:00,New York Islanders,Montréal Canadiens,1,3.0,2.0,2,0,2.9,2.7
2024-04-13 16:30:00,New York Islanders,New York Rangers,0,2.0,3.0,1,1,2.9,2.3
2024-04-15 23:00:00,New York Islanders,New Jersey Devils,0,4.0,1.0,2,0,2.5,2.3
2024-04-17 23:00:00,New York Islanders,Pittsburgh Penguins,1,5.0,4.0,2,0,2.9,2.0
2024-04-20 21:00:00,New York Islanders,Carolina Hurricanes,0,1.0,3.0,2,0,3.1,2.2
2024-04-22 23:30:00,New York Islanders,Carolina Hurricanes,0,3.0,5.0,2,0,3.1,2.1
2024-04-25 23:30:00,New York Islanders,Carolina Hurricanes,1,2.0,3.0,3,0,3.0,2.3
2024-04-27 18:00:00,New York Islanders,Carolina Hurricanes,1,3.0,2.0,1,1,3.0,2.5
2024-04-30 23:30:00,New York Islanders,Carolina Hurricanes,0,3.0,6.0,3,0,2.9,2.5
2022-09-26 23:00:00,New York Rangers,New York Islanders,1,4.0,1.0,7,0,3.0,3.1
2022-09-27 23:00:00,New York Rangers,Boston Bruins,0,2.0,3.0,1,1,,
2022-09-29 23:00:00,New York Rangers,New Jersey Devils,1,2.0,5.0,2,0,,
2022-09-30 23:00:00,New York Rangers,New Jersey Devils,0,2.0,1.0,1,1,2.6666666666666665,3.0
2022-10-05 23:00:00,New York Rangers,Boston Bruins,1,4.0,5.0,5,0,2.5,2.5
2022-10-08 23:00:00,New York Rangers,New York Islanders,0,1.0,3.0,3,0,2.8,3.0
2022-10-11 23:30:00,New York Rangers,Tampa Bay Lightning,1,3.0,1.0,3,0,2.5,3.0
2022-10-14 00:00:00,New York Rangers,Minnesota Wild,0,7.0,3.0,2,0,2.5714285714285716,2.7142857142857144
